actor1,actor2,weight
915,1138,7.15
915,1265,7.166666666666667
915,1273,7.791666666666667
915,1353,8.833333333333334
915,1357,9.041666666666666
915,1371,9.041666666666666
915,1460,9.541666666666666
915,1482,9.041666666666666
915,1740,7.791666666666667
915,2009,9.041666666666666
915,2171,7.791666666666667
915,2205,8.833333333333334
915,2243,8.833333333333334
915,2251,9.541666666666666
915,2353,9.041666666666666
915,2477,9.041666666666666
915,2554,7.166666666666667
915,2580,7.791666666666667
915,2640,7.166666666666667
915,2689,9.541666666666666
915,2930,9.041666666666666
916,1279,4.666666666666667
916,1624,4.5
916,1797,4.666666666666667
916,2325,4.666666666666667
916,2354,4.5
916,2542,4.5
916,3040,4.666666666666667
917,1595,9.833333333333334
917,2536,9.833333333333334
917,2695,9.833333333333334
918,1674,9.25
918,1741,9.25
918,1803,9.25
918,1921,8.791666666666666
918,2561,8.791666666666666
918,2564,9.25
918,2819,8.791666666666666
919,1255,6.75
919,1449,6.75
919,1469,6.75
919,1540,5.0
919,2094,6.75
919,2561,5.0
919,2589,5.0
919,2850,5.0
919,3028,5.0
919,3046,6.75
920,2123,6.25
920,2289,6.25
920,2733,6.25
920,2850,6.25
921,1581,7.5
921,2991,7.5
922,1668,7.0
922,2601,7.0
922,2762,7.0
922,2960,7.0
925,1212,8.333333333333334
925,1303,8.333333333333334
925,2050,8.333333333333334
926,1415,8.458333333333334
926,3061,8.458333333333334
928,1178,8.625
928,1212,8.729166666666666
928,1283,7.7272727272727275
928,1411,8.041666666666666
928,1449,8.833333333333334
928,1460,9.541666666666666
928,1680,8.833333333333334
928,1690,7.7272727272727275
928,1711,8.041666666666666
928,1719,8.625
928,2057,8.833333333333334
928,2251,9.541666666666666
928,2480,7.7272727272727275
928,2689,9.541666666666666
928,2927,8.041666666666666
929,1564,6.75
929,1644,6.75
929,1653,8.875
929,1751,7.4
929,1924,7.4
929,2208,7.4
929,2412,8.875
929,2443,6.75
929,2483,7.4
929,2486,8.875
929,2541,8.875
929,2618,6.75
929,3006,7.4
929,3022,6.75
930,952,7.666666666666667
930,1101,7.666666666666667
930,2663,7.666666666666667
931,1019,7.444444444444445
931,1127,8.125
931,1921,8.125
931,2028,8.125
931,2135,7.444444444444445
931,2574,7.444444444444445
931,2665,8.125
931,2934,7.444444444444445
931,2965,7.444444444444445
932,1061,7.291666666666667
932,2458,7.291666666666667
932,2841,7.291666666666667
933,970,7.833333333333333
933,974,8.583333333333334
933,1015,7.222222222222222
933,1197,7.833333333333333
933,1572,8.583333333333334
933,1927,7.833333333333333
933,2111,7.833333333333333
933,2585,8.583333333333334
933,2714,8.583333333333334
933,2849,7.222222222222222
933,2912,7.222222222222222
934,2226,9.708333333333334
934,2780,9.708333333333334
935,1253,7.5
935,1780,8.541666666666666
935,2727,8.541666666666666
936,2964,8.0
937,1310,8.0
937,1357,8.0
937,1497,8.0
937,1593,10.0
937,2035,10.0
937,2068,8.0
937,2403,8.0
937,2537,8.0
937,2747,8.0
938,1198,9.458333333333334
938,1351,9.458333333333334
938,1445,9.458333333333334
939,1239,2.9
939,2566,2.9
940,2019,9.041666666666666
940,2251,9.041666666666666
940,2838,9.041666666666666
941,1085,9.5
941,1913,9.5
941,2897,9.5
942,1125,8.083333333333334
942,1172,8.8
942,1199,8.083333333333334
942,1213,9.166666666666666
942,1279,8.8
942,1312,8.083333333333334
942,1325,8.5
942,1339,9.166666666666666
942,1434,9.166666666666666
942,1482,9.541666666666666
942,1587,8.8
942,1612,9.5
942,1723,9.166666666666666
942,1748,8.5
942,1805,7.833333333333333
942,2030,8.8
942,2074,8.5
942,2215,8.083333333333334
942,2495,9.541666666666666
942,2608,9.5
942,2720,9.5
942,2789,8.5
942,3010,8.5
942,3084,9.541666666666666
943,1210,9.166666666666666
943,1266,9.541666666666666
943,1351,7.458333333333333
943,1358,8.458333333333334
943,1518,8.083333333333334
943,1693,9.166666666666666
943,1741,9.166666666666666
943,1924,7.458333333333333
943,1995,8.083333333333334
943,2009,9.541666666666666
943,2039,8.416666666666666
943,2130,9.166666666666666
943,2229,7.458333333333333
943,2278,8.458333333333334
943,2609,8.458333333333334
943,2890,8.416666666666666
943,2961,9.541666666666666
943,3043,9.541666666666666
944,1343,8.166666666666666
944,1643,7.833333333333333
944,1787,7.833333333333333
944,1877,7.875
944,2078,7.833333333333333
944,2371,7.875
944,2522,7.875
944,2682,7.833333333333333
944,2713,8.166666666666666
945,1001,9.958333333333334
945,1077,8.958333333333334
945,1279,8.958333333333334
945,1301,9.958333333333334
945,1487,9.958333333333334
945,1488,9.958333333333334
945,1632,8.916666666666666
945,1921,8.958333333333334
945,1937,8.916666666666666
945,2035,6.75
945,2039,9.25
945,2082,8.916666666666666
945,2095,6.75
945,2119,9.25
945,2365,8.958333333333334
945,2506,8.958333333333334
945,2510,9.25
945,2836,9.25
946,1326,7.7272727272727275
946,1327,7.7272727272727275
946,2232,7.7272727272727275
947,1271,8.875
947,1289,8.875
947,1500,8.875
947,2136,8.875
947,2559,8.875
948,1691,7.75
948,2147,7.75
948,2775,7.75
949,977,9.208333333333334
949,1030,8.583333333333334
949,1423,9.416666666666666
949,1454,9.208333333333334
949,1522,9.208333333333334
949,1608,6.25
949,1693,9.208333333333334
949,1724,9.333333333333334
949,1909,9.416666666666666
949,1987,6.25
949,2103,9.416666666666666
949,2309,9.416666666666666
949,2455,6.25
949,2520,6.25
949,2910,8.583333333333334
949,3077,9.416666666666666
950,1883,9.0
950,2037,9.0
950,2850,9.0
950,2915,9.0
951,968,7.958333333333333
951,1002,9.416666666666666
951,1106,7.958333333333333
951,1241,7.958333333333333
951,1682,7.958333333333333
951,2875,9.416666666666666
952,1101,7.666666666666667
952,2663,7.666666666666667
953,1710,8.181818181818182
953,1900,8.181818181818182
953,2035,9.0
953,2110,9.0
953,2555,8.181818181818182
953,2582,9.0
954,1528,8.416666666666666
954,1698,8.416666666666666
954,3065,8.416666666666666
955,977,8.958333333333334
955,1002,8.7
955,1013,7.833333333333333
955,1077,8.666666666666666
955,1113,8.958333333333334
955,1353,8.958333333333334
955,1563,8.666666666666666
955,1614,9.083333333333334
955,1636,6.0
955,1638,8.666666666666666
955,1674,7.833333333333333
955,1748,6.0
955,1938,9.125
955,2035,7.833333333333333
955,2090,9.083333333333334
955,2135,9.083333333333334
955,2167,7.833333333333333
955,2187,9.125
955,2221,8.7
955,2243,9.083333333333334
955,2382,8.958333333333334
955,2482,7.833333333333333
955,2542,9.125
955,2592,8.666666666666666
955,2613,9.166666666666666
955,2644,8.958333333333334
955,2787,6.0
955,3028,9.166666666666666
956,1701,9.208333333333334
956,1781,9.208333333333334
956,2511,9.208333333333334
956,2540,9.208333333333334
957,1322,5.6875
957,1332,5.6875
957,1769,5.6875
957,2794,5.6875
961,1342,8.38888888888889
961,1383,4.5
961,1665,8.38888888888889
961,1751,8.38888888888889
961,1992,4.5
961,2155,8.38888888888889
961,2565,4.5
961,2578,8.38888888888889
962,2387,6.75
962,2400,6.75
962,2884,6.75
964,1030,9.5625
964,1289,9.5625
964,1566,9.5625
964,1719,9.5625
964,1860,9.5625
965,1126,7.25
965,1139,9.0
965,1366,6.375
965,1636,7.785714285714286
965,1652,9.0
965,1696,6.375
965,1797,9.291666666666666
965,2053,7.785714285714286
965,2088,9.291666666666666
965,2089,7.25
965,2117,9.5
965,2315,7.785714285714286
965,2328,7.785714285714286
965,2437,7.25
965,2447,7.25
965,2478,9.291666666666666
965,2533,6.375
965,2687,9.5
965,2723,6.375
965,2812,6.375
965,2828,9.0
965,2906,9.0
965,2927,9.0
967,1375,8.083333333333334
967,1729,8.083333333333334
967,2537,8.083333333333334
967,3050,8.083333333333334
968,1072,9.166666666666666
968,1106,7.958333333333333
968,1237,9.125
968,1241,7.958333333333333
968,1321,9.125
968,1682,7.958333333333333
968,1827,10.0
968,1985,9.166666666666666
968,2103,10.0
968,2350,10.0
968,2479,9.125
968,2655,9.166666666666666
968,2929,10.0
969,970,8.666666666666666
969,1020,8.208333333333334
969,1156,8.375
969,1164,8.375
969,1243,8.375
969,1324,8.958333333333334
969,1412,8.958333333333334
969,1454,8.666666666666666
969,1719,8.958333333333334
969,2156,8.208333333333334
969,2356,8.208333333333334
969,2422,8.958333333333334
969,2819,8.666666666666666
970,1156,8.875
970,1197,7.833333333333333
970,1454,8.666666666666666
970,1629,8.625
970,1927,7.833333333333333
970,2019,8.875
970,2111,7.833333333333333
970,2337,8.875
970,2564,8.625
970,2819,8.666666666666666
972,2027,9.25
972,2078,9.25
974,1572,8.583333333333334
974,2585,8.583333333333334
974,2714,8.583333333333334
975,1634,7.0
975,1948,7.0
975,2880,7.0
976,1221,9.5
977,1113,8.958333333333334
977,1353,8.958333333333334
977,1454,9.208333333333334
977,1522,9.208333333333334
977,1693,9.208333333333334
977,2382,8.958333333333334
977,2644,8.958333333333334
978,1643,9.166666666666666
978,1730,9.625
978,1928,9.166666666666666
978,2039,9.166666666666666
978,2114,9.625
978,2356,9.166666666666666
978,2646,9.625
982,1053,9.25
982,1676,6.416666666666667
982,2247,6.416666666666667
982,2295,9.25
982,2435,6.416666666666667
982,2583,7.833333333333333
982,2646,9.25
983,1661,4.0
983,2253,6.0
983,2537,4.0
983,2920,4.0
983,3019,6.0
984,1043,9.166666666666666
984,1198,9.166666666666666
984,1269,8.75
984,1364,9.166666666666666
984,1587,8.583333333333334
984,1693,9.166666666666666
984,2417,8.583333333333334
984,2475,8.583333333333334
984,2511,9.166666666666666
984,2646,8.75
985,1019,8.833333333333334
985,1059,9.166666666666666
985,1094,8.25
985,1100,9.0
985,1235,9.0
985,1347,8.666666666666666
985,1382,9.166666666666666
985,1488,10.0
985,1511,8.833333333333334
985,1682,8.833333333333334
985,1764,9.3
985,2009,9.75
985,2053,9.0
985,2067,8.666666666666666
985,2128,9.3
985,2184,9.75
985,2235,8.666666666666666
985,2646,9.166666666666666
985,2648,9.0
985,2739,9.166666666666666
985,2941,8.666666666666666
987,1353,8.833333333333334
987,1371,8.125
987,1842,6.5
987,2042,8.125
987,2108,6.5
987,2132,8.125
987,2205,8.833333333333334
987,2243,8.833333333333334
987,2995,6.5
988,990,7.375
988,1175,8.208333333333334
988,1284,7.375
988,1286,7.375
988,1982,7.375
988,2243,5.0
988,2418,5.0
988,2472,5.0
988,2680,5.0
988,2782,8.208333333333334
988,2993,8.208333333333334
988,3021,5.0
989,1120,6.454545454545454
989,1147,8.5
989,1368,5.5
989,1855,5.5
989,1926,6.454545454545454
989,1965,8.5
989,2114,8.5
989,2169,6.454545454545454
989,2872,5.5
990,1284,7.375
990,1286,7.375
990,1589,5.0
990,1982,7.375
990,2063,5.0
990,2368,5.0
990,2504,5.0
991,1095,8.75
991,1212,8.208333333333334
991,1265,8.645833333333334
991,1321,8.5
991,1347,8.791666666666666
991,1418,8.75
991,1531,8.208333333333334
991,1643,8.208333333333334
991,1650,9.083333333333334
991,2004,8.208333333333334
991,2050,8.75
991,2177,8.75
991,2350,8.791666666666666
991,2354,8.791666666666666
991,2549,8.5
991,2564,8.75
991,2697,8.5
991,2737,9.083333333333334
991,2849,8.645833333333334
991,2910,8.791666666666666
991,3006,8.5
991,3087,8.5
992,1283,8.333333333333334
992,1860,8.333333333333334
992,2562,8.333333333333334
993,1226,7.5
993,1315,7.5
993,1929,7.5
993,3026,7.5
995,1081,8.791666666666666
995,1633,8.791666666666666
995,1684,8.791666666666666
995,2494,8.791666666666666
995,2701,8.791666666666666
996,1381,8.5
996,1452,8.5
996,1933,8.125
996,2113,8.3125
996,2330,8.125
996,2606,8.5
997,2150,7.75
998,1132,7.0
998,2467,7.0
998,2920,7.0
999,1628,7.625
999,2590,7.625
999,2773,7.625
1000,1155,4.5
1000,1279,7.75
1000,1321,9.625
1000,1364,7.208333333333333
1000,1427,7.75
1000,1694,9.0
1000,1714,4.5
1000,1999,7.75
1000,2165,9.0
1000,2171,9.0
1000,2185,7.208333333333333
1000,2404,4.5
1000,2502,4.5
1000,2561,7.208333333333333
1000,2599,9.0
1000,2822,7.75
1000,2867,9.625
1000,3000,9.0
1001,1038,8.916666666666666
1001,1124,8.75
1001,1176,8.916666666666666
1001,1189,9.25
1001,1229,8.916666666666666
1001,1235,8.75
1001,1301,9.958333333333334
1001,1412,9.25
1001,1449,7.583333333333333
1001,1451,8.583333333333334
1001,1487,9.958333333333334
1001,1488,9.958333333333334
1001,1501,9.541666666666666
1001,1528,8.916666666666666
1001,1691,9.541666666666666
1001,1978,8.583333333333334
1001,2101,7.583333333333333
1001,2441,9.25
1001,2482,9.25
1001,2520,7.583333333333333
1001,2592,8.916666666666666
1001,2725,9.541666666666666
1001,2748,7.583333333333333
1001,2842,8.916666666666666
1001,3069,8.583333333333334
1002,1109,8.25
1002,1123,7.541666666666667
1002,1317,8.5
1002,1352,7.541666666666667
1002,1509,7.541666666666667
1002,1563,8.25
1002,1847,8.25
1002,1877,9.416666666666666
1002,2221,8.7
1002,2229,8.25
1002,2436,9.416666666666666
1002,2571,8.5
1002,2591,8.25
1002,2640,8.5
1002,2646,8.875
1002,2867,8.875
1002,2875,9.416666666666666
1002,2882,9.416666666666666
1002,2945,9.416666666666666
1002,2978,8.875
1002,2988,7.541666666666667
1002,3043,8.875
1002,3058,6.65
1003,1221,3.0
1003,1326,3.0
1003,2053,3.0
1003,2245,3.0
1004,1194,7.666666666666667
1004,1221,7.666666666666667
1004,1828,7.666666666666667
1004,2537,7.666666666666667
1005,1038,8.333333333333334
1005,1376,8.333333333333334
1005,2235,8.666666666666666
1005,2436,8.333333333333334
1005,2739,8.666666666666666
1005,2842,8.333333333333334
1006,1111,8.208333333333334
1006,1175,8.208333333333334
1006,1404,8.208333333333334
1006,2278,8.208333333333334
1007,1358,8.375
1007,1454,8.375
1007,1491,8.125
1007,1665,8.375
1007,1831,8.375
1007,2366,8.375
1007,2520,8.125
1007,2556,8.125
1008,1804,9.0
1009,1278,5.714285714285714
1009,1990,5.714285714285714
1009,2367,5.714285714285714
1009,2568,5.714285714285714
1009,2740,5.714285714285714
1011,1025,5.625
1011,1218,8.25
1011,1383,8.666666666666666
1011,1397,5.625
1011,1636,5.625
1011,1997,8.666666666666666
1011,2189,8.25
1011,2262,8.666666666666666
1011,2316,8.25
1011,2821,5.625
1011,2846,8.666666666666666
1012,1111,7.833333333333333
1012,1376,7.833333333333333
1012,1472,6.5
1012,2316,6.5
1012,2499,6.777777777777778
1012,2527,6.5
1012,2544,7.833333333333333
1012,2565,7.833333333333333
1013,1326,7.5
1013,1327,7.5
1013,1674,7.833333333333333
1013,1981,7.5
1013,2035,7.833333333333333
1013,2167,7.833333333333333
1013,2482,7.833333333333333
1013,2695,7.5
1014,1076,9.291666666666666
1014,2329,9.291666666666666
1014,2763,9.291666666666666
1015,2849,7.222222222222222
1015,2912,7.222222222222222
1016,1186,7.0
1016,1573,7.0
1016,2476,7.0
1017,1084,9.0
1017,1243,9.0
1017,1491,8.75
1017,2135,9.0
1017,2326,9.0
1017,2349,9.0
1017,2549,8.75
1017,2662,8.541666666666666
1017,3070,8.75
1019,1030,9.458333333333334
1019,1077,9.625
1019,1098,8.3
1019,1215,8.3
1019,1511,8.833333333333334
1019,1568,9.625
1019,1682,8.833333333333334
1019,2091,9.458333333333334
1019,2135,7.444444444444445
1019,2236,9.625
1019,2394,8.3
1019,2495,9.625
1019,2574,7.444444444444445
1019,2782,8.3
1019,2934,7.444444444444445
1019,2965,7.444444444444445
1019,2978,8.3
1020,1106,8.625
1020,1327,9.083333333333334
1020,1372,8.333333333333334
1020,1422,7.833333333333333
1020,1683,8.625
1020,1688,8.625
1020,1800,7.833333333333333
1020,1817,7.041666666666667
1020,1859,9.083333333333334
1020,2007,8.625
1020,2078,8.625
1020,2156,8.208333333333334
1020,2177,8.333333333333334
1020,2196,9.083333333333334
1020,2243,8.625
1020,2304,8.333333333333334
1020,2350,9.083333333333334
1020,2356,8.208333333333334
1020,2394,6.625
1020,2531,6.833333333333333
1020,2535,7.833333333333333
1020,2542,6.916666666666667
1020,2568,7.833333333333333
1020,2673,8.625
1020,2683,8.625
1020,2725,6.916666666666667
1020,2855,6.916666666666667
1020,3003,6.916666666666667
1020,3088,8.625
1021,1383,5.125
1021,1806,5.125
1021,1912,5.125
1021,1932,5.125
1022,1053,7.583333333333333
1022,1082,10.0
1022,1289,9.375
1022,1324,7.583333333333333
1022,1441,9.375
1022,1538,10.0
1022,1616,10.0
1022,2531,9.375
1022,2961,9.375
1023,1289,8.5
1023,1326,7.583333333333333
1023,1364,6.041666666666667
1023,1419,7.583333333333333
1023,1614,6.041666666666667
1023,1839,9.11111111111111
1023,2057,8.5
1023,2210,6.041666666666667
1023,2448,6.041666666666667
1023,2483,8.5
1023,2816,7.583333333333333
1023,2889,9.11111111111111
1024,1128,8.714285714285714
1024,1163,8.714285714285714
1024,1283,9.291666666666666
1024,1834,8.75
1024,1877,8.75
1024,2195,8.714285714285714
1024,2210,8.916666666666666
1024,2511,9.291666666666666
1024,2559,8.916666666666666
1024,2720,9.291666666666666
1024,2722,8.714285714285714
1024,2822,8.75
1024,2935,8.714285714285714
1024,2954,9.291666666666666
1024,2994,8.916666666666666
1024,3077,8.916666666666666
1024,3080,8.75
1025,1111,7.375
1025,1397,5.625
1025,1586,8.25
1025,1636,5.625
1025,1841,7.375
1025,1898,7.375
1025,2210,8.25
1025,2384,9.428571428571429
1025,2568,8.68421052631579
1025,2715,8.25
1025,2770,9.428571428571429
1025,2821,5.625
1025,2862,7.375
1025,2927,9.428571428571429
1027,1604,8.791666666666666
1027,1949,8.791666666666666
1027,2024,8.791666666666666
1028,1504,6.625
1028,2670,6.625
1028,3053,6.625
1030,1289,9.5625
1030,1304,9.458333333333334
1030,1319,9.208333333333334
1030,1321,8.958333333333334
1030,1353,9.208333333333334
1030,1422,8.958333333333334
1030,1456,7.958333333333333
1030,1531,9.458333333333334
1030,1566,9.5625
1030,1717,7.958333333333333
1030,1719,9.5625
1030,1797,7.958333333333333
1030,1860,8.975
1030,1875,8.958333333333334
1030,1952,9.208333333333334
1030,2053,8.583333333333334
1030,2091,9.458333333333334
1030,2114,9.208333333333334
1030,2494,9.458333333333334
1030,2506,8.583333333333334
1030,2761,8.583333333333334
1030,2910,8.583333333333334
1031,1058,7.65
1031,1643,7.65
1031,1707,7.65
1031,2698,7.65
1032,1424,10.0
1032,1803,10.0
1032,2818,10.0
1033,1130,9.625
1033,1188,9.208333333333334
1033,1229,9.208333333333334
1033,1236,9.25
1033,1269,8.833333333333334
1033,1507,9.25
1033,1512,9.625
1033,1633,8.833333333333334
1033,1690,8.833333333333334
1033,1850,9.958333333333334
1033,1875,9.958333333333334
1033,2050,8.833333333333334
1033,2102,8.645833333333334
1033,2301,8.645833333333334
1033,2486,9.25
1033,2531,9.208333333333334
1033,2556,9.625
1033,2604,8.645833333333334
1033,2687,9.25
1033,2718,9.625
1033,2760,9.625
1033,2976,9.208333333333334
1034,1805,8.0
1035,1256,9.2
1035,1528,8.25
1035,1726,9.1
1035,1874,8.25
1035,1908,8.25
1035,1944,9.0
1035,2245,9.2
1035,2830,8.25
1037,1294,4.2
1037,1655,8.0
1037,1976,4.2
1037,2000,8.0
1037,2231,4.2
1037,2813,4.2
1037,3067,8.0
1037,3088,8.0
1038,1077,8.0
1038,1078,8.0
1038,1128,8.0
1038,1176,8.916666666666666
1038,1376,8.333333333333334
1038,1528,8.916666666666666
1038,1621,8.0
1038,2436,8.333333333333334
1038,2820,8.0
1038,2842,8.333333333333334
1040,1042,9.833333333333334
1040,1072,6.666666666666667
1040,1084,6.666666666666667
1040,1185,9.444444444444445
1040,1197,8.666666666666666
1040,1215,9.833333333333334
1040,1233,7.833333333333333
1040,1354,9.208333333333334
1040,1451,9.444444444444445
1040,1500,8.25
1040,1571,8.25
1040,1636,6.666666666666667
1040,1638,8.416666666666666
1040,1789,9.333333333333334
1040,1874,9.833333333333334
1040,1972,9.208333333333334
1040,2019,8.416666666666666
1040,2074,9.208333333333334
1040,2104,9.833333333333334
1040,2164,9.444444444444445
1040,2233,8.666666666666666
1040,2241,8.416666666666666
1040,2286,7.833333333333333
1040,2301,9.444444444444445
1040,2452,8.666666666666666
1040,2507,9.333333333333334
1040,2540,9.208333333333334
1040,2611,9.333333333333334
1040,2668,7.833333333333333
1040,2716,6.666666666666667
1040,2760,9.333333333333334
1040,2951,7.833333333333333
1040,2971,7.833333333333333
1041,1582,6.0
1041,1736,6.0
1041,1829,6.0
1041,2407,6.0
1041,2691,6.0
1042,1043,8.333333333333334
1042,1059,9.25
1042,1135,6.708333333333333
1042,1178,8.75
1042,1210,8.75
1042,1215,9.833333333333334
1042,1261,7.666666666666667
1042,1427,8.75
1042,1466,9.291666666666666
1042,1490,7.666666666666667
1042,1586,7.708333333333333
1042,1623,9.416666666666666
1042,1735,7.666666666666667
1042,1833,8.333333333333334
1042,1874,9.833333333333334
1042,1910,8.75
1042,1987,9.416666666666666
1042,2104,9.833333333333334
1042,2171,7.666666666666667
1042,2173,7.708333333333333
1042,2194,8.333333333333334
1042,2199,6.708333333333333
1042,2232,9.291666666666666
1042,2353,9.25
1042,2383,9.291666666666666
1042,2495,8.333333333333334
1042,2533,8.75
1042,2644,7.666666666666667
1042,2748,8.75
1042,2771,7.708333333333333
1042,2806,7.708333333333333
1042,2834,8.75
1042,2849,9.291666666666666
1042,2854,8.75
1042,2904,6.708333333333333
1042,2976,7.708333333333333
1043,1198,9.166666666666666
1043,1364,9.166666666666666
1043,1586,9.5
1043,1693,9.166666666666666
1043,1833,8.333333333333334
1043,2184,9.5
1043,2194,8.333333333333334
1043,2208,9.5
1043,2495,8.333333333333334
1043,2511,9.166666666666666
1044,1141,8.916666666666666
1044,1315,8.916666666666666
1044,2633,8.916666666666666
1044,2958,8.916666666666666
1045,1703,8.583333333333334
1045,1872,8.583333333333334
1050,1988,8.38888888888889
1050,2425,8.38888888888889
1050,2498,8.38888888888889
1050,2595,8.38888888888889
1050,2670,8.38888888888889
1052,1144,8.571428571428571
1052,2673,8.571428571428571
1052,2768,8.571428571428571
1052,2877,8.571428571428571
1053,1078,8.88888888888889
1053,1232,8.88888888888889
1053,1324,7.583333333333333
1053,1347,7.416666666666667
1053,1411,8.88888888888889
1053,1591,7.25
1053,1596,7.25
1053,1662,7.416666666666667
1053,1672,7.416666666666667
1053,1987,8.88888888888889
1053,2133,8.4375
1053,2201,8.4375
1053,2213,9.25
1053,2278,8.75
1053,2295,9.25
1053,2355,8.4375
1053,2391,9.25
1053,2406,7.25
1053,2583,9.25
1053,2633,7.25
1053,2646,9.25
1053,2848,8.75
1054,1250,8.5
1056,1225,6.5
1056,1357,7.333333333333333
1056,1417,6.5
1056,2029,7.333333333333333
1056,2132,7.333333333333333
1056,2708,7.333333333333333
1056,2711,7.333333333333333
1057,1244,7.75
1057,1840,7.75
1057,1980,7.75
1057,2395,7.75
1058,1643,7.65
1058,1707,7.65
1058,2163,8.833333333333334
1058,2194,9.625
1058,2665,9.625
1058,2698,7.65
1058,2727,8.833333333333334
1058,2761,9.229166666666666
1059,1382,9.166666666666666
1059,1509,8.166666666666666
1059,2309,8.166666666666666
1059,2353,9.25
1059,2475,9.541666666666666
1059,2646,9.166666666666666
1059,2739,9.166666666666666
1059,3049,8.166666666666666
1060,1254,6.25
1060,1856,6.25
1060,3080,6.25
1061,1153,7.0
1061,1669,8.916666666666666
1061,2458,7.291666666666667
1061,2468,8.916666666666666
1061,2841,7.291666666666667
1061,2931,8.916666666666666
1062,2652,6.791666666666667
1062,2783,6.791666666666667
1063,1110,7.642857142857143
1063,1145,9.642857142857142
1063,1269,7.642857142857143
1063,1401,8.916666666666666
1063,1665,7.642857142857143
1063,1924,9.642857142857142
1063,2070,8.916666666666666
1063,2120,7.642857142857143
1063,2210,9.642857142857142
1063,2285,8.916666666666666
1063,2301,9.305555555555555
1063,2494,9.642857142857142
1063,2536,9.5
1063,2597,9.5
1063,2672,9.5
1064,1573,7.916666666666667
1064,2806,7.916666666666667
1065,1197,7.375
1065,1503,9.2
1065,1509,9.2
1065,1751,9.2
1065,2174,9.2
1065,2806,7.375
1065,3077,7.375
1066,1075,7.5
1066,1279,8.166666666666666
1066,1324,7.25
1066,1469,8.166666666666666
1066,1718,8.166666666666666
1066,2053,7.25
1066,2084,7.5
1066,2120,7.5
1066,2257,7.5
1066,2733,8.166666666666666
1066,2787,8.166666666666666
1066,3007,7.25
1068,1259,6.666666666666667
1068,1396,6.666666666666667
1068,1726,6.666666666666667
1068,2095,6.666666666666667
1068,2237,8.416666666666666
1068,2643,8.416666666666666
1068,3053,8.416666666666666
1070,1465,10.0
1070,1518,7.791666666666667
1070,1522,7.791666666666667
1070,1691,5.666666666666667
1070,1765,5.666666666666667
1070,1817,5.666666666666667
1070,1823,5.666666666666667
1070,1859,7.791666666666667
1070,1967,7.791666666666667
1070,2347,10.0
1070,2359,10.0
1070,2453,7.791666666666667
1070,3055,10.0
1072,1084,6.666666666666667
1072,1354,6.958333333333333
1072,1636,6.666666666666667
1072,1669,6.958333333333333
1072,1720,6.125
1072,1985,9.166666666666666
1072,2243,6.125
1072,2510,6.125
1072,2640,6.125
1072,2655,9.166666666666666
1072,2716,6.666666666666667
1072,2849,6.958333333333333
1073,1319,8.916666666666666
1073,2082,8.916666666666666
1073,2301,8.916666666666666
1073,2722,8.916666666666666
1075,1499,7.375
1075,1541,7.375
1075,1648,7.375
1075,2084,7.5
1075,2120,7.5
1075,2257,7.5
1076,2329,9.291666666666666
1076,2763,9.291666666666666
1077,1078,8.0
1077,1128,8.0
1077,1187,9.708333333333334
1077,1279,8.958333333333334
1077,1376,8.333333333333334
1077,1445,7.333333333333333
1077,1449,9.708333333333334
1077,1485,7.333333333333333
1077,1563,8.666666666666666
1077,1568,9.625
1077,1602,7.333333333333333
1077,1621,8.0
1077,1638,8.666666666666666
1077,1658,8.083333333333334
1077,1728,8.875
1077,1903,9.208333333333334
1077,1921,8.958333333333334
1077,2053,7.333333333333333
1077,2067,9.708333333333334
1077,2090,6.666666666666667
1077,2233,8.083333333333334
1077,2236,9.625
1077,2285,7.333333333333333
1077,2365,8.958333333333334
1077,2454,6.666666666666667
1077,2494,9.208333333333334
1077,2495,9.366666666666667
1077,2503,9.708333333333334
1077,2506,8.958333333333334
1077,2522,8.333333333333334
1077,2556,8.333333333333334
1077,2592,8.666666666666666
1077,2667,6.666666666666667
1077,2687,8.875
1077,2697,8.875
1077,2820,8.0
1077,2868,8.083333333333334
1077,2870,8.083333333333334
1077,2924,8.875
1078,1128,8.0
1078,1232,8.88888888888889
1078,1302,9.541666666666666
1078,1352,8.4
1078,1411,8.88888888888889
1078,1618,8.4
1078,1621,8.0
1078,1777,9.541666666666666
1078,1909,8.4
1078,1987,8.88888888888889
1078,2074,8.4
1078,2764,9.541666666666666
1078,2820,8.0
1079,1087,7.75
1079,1440,7.75
1079,2778,7.75
1079,2900,7.75
1081,1185,8.666666666666666
1081,1488,8.666666666666666
1081,1633,8.791666666666666
1081,1684,8.791666666666666
1081,1963,6.9375
1081,2251,6.9375
1081,2494,8.791666666666666
1081,2540,6.9375
1081,2554,8.666666666666666
1081,2701,8.791666666666666
1081,2794,6.9375
1081,2847,6.9375
1082,1412,8.625
1082,1479,8.625
1082,1538,10.0
1082,1616,10.0
1082,2114,8.625
1082,2350,8.625
1082,2836,8.625
1083,2451,7.333333333333333
1084,1176,9.125
1084,1215,9.75
1084,1243,9.0
1084,1309,9.125
1084,1321,9.583333333333334
1084,1636,6.666666666666667
1084,1933,9.75
1084,2067,9.125
1084,2078,9.75
1084,2114,9.583333333333334
1084,2135,9.0
1084,2155,9.583333333333334
1084,2326,9.0
1084,2349,9.0
1084,2414,9.125
1084,2716,6.666666666666667
1084,2761,9.75
1084,2888,9.125
